path,readable,rows,field_symbol,field_date,field_timestamp,field_open,field_high,field_low,field_close,field_price,field_straddle,field_straddle_pct,field_price_chg_pct,field_oi_chg_pct,field_pcr_chg_pct,field_ce_oi_chg_pct,field_pe_oi_chg_pct,field_pe_ce_oi_chg,field_volume_chg_pct,field_buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026.xlsx,True,89,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_092558.xlsx,True,89,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_093112.xlsx,True,85,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_093621.xlsx,True,85,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_094130.xlsx,True,88,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_094641.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_095150.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_095700.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_100210.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_100720.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_101229.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_101739.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_102248.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_102758.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_103308.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_103818.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_104328.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_104837.xlsx,True,91,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_105347.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_105858.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_110408.xlsx,True,92,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_112108.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_112618.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_113127.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_113639.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_114149.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_114659.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_115208.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_115718.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_120227.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_120737.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_121246.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_121755.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_122306.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_122816.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_123325.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_123834.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_124344.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_124853.xlsx,True,103,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_125405.xlsx,True,103,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_125915.xlsx,True,0,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_130426.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_130936.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_131446.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_131956.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_132505.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_133015.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_133525.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_134036.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_134546.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_135055.xlsx,True,95,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_135604.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_140114.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_140623.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_141132.xlsx,True,91,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_141643.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_142153.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_142702.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_143210.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_143721.xlsx,True,95,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Resistance_Resistance_25AUG26_Scan_20_8_2026_144231.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026.xlsx,True,47,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_093530.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_095036.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_100543.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_102050.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_103556.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_105102.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_113033.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_114539.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_120045.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_121552.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_123058.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_124604.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_130113.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_131619.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_133126.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_134632.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_140138.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_141651.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Sector_Summary_25AUG26_Report_20_8_2026_143203.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026.xlsx,True,104,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_092548.xlsx,True,108,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_093100.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_093609.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_094119.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_094628.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_095138.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_095649.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_100158.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_100707.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_101217.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_101726.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_102235.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_102745.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_103254.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_103803.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_104312.xlsx,True,99,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_104822.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_105331.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_105840.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_110350.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_112059.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_112608.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_113118.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_113629.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_114138.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_114648.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_115157.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_115707.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_120216.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_120725.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_121235.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_121744.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_122253.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_122803.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_123312.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_123821.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_124330.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_124840.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_125349.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_125859.xlsx,True,98,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_130409.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_130920.xlsx,True,96,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_131429.xlsx,True,97,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_131938.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_132447.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_132957.xlsx,True,102,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_133506.xlsx,True,101,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-20\Support_Resistance_25AUG26_Scan_20_8_2026_134015.xlsx,True,100,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
