Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
HEROMOTOCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"5,361.8",,,,,,,,,,,,,,,0.12,,0.35,,,,,,,6.4,4762800,16800,9.01 Cr,66600,-95.81
INDHOTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,753.7,,,,,,,,,,,,,,,0.32,,0.15,,,,,,,2.4,21120000,32000,2.41 Cr,104000,-95.78
JUBLFOOD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,437.2,,,,,,,,,,,,,,,-0.73,,0.1,,,,,,,-3.2,17166250,17500,76.51 L,92500,-95.77
TITAN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,4865,,,,,,,,,,,,,,,0.1,,-0.02,,,,,,,4.8,5600700,-1050,-51.08 L,20300,-95.75
ADANIPORTS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,666.7",,,,,,,,,,,,,,,-0.25,,0.38,,,,,,,-4.1,21475700,81225,13.54 Cr,225150,-95.74
OIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,453.15,,,,,,,,,,,,,,,-1.02,,0.08,,,,,,,-4.65,16349200,12600,57.10 L,63000,-95.73
POWERGRID,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,286.5,,,,,,,,,,,,,,,0.37,,0.06,,,,,,,1.05,43325700,26600,76.21 L,129200,-95.68
IREDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,117.34,,,,,,,,,,,,,,,0.41,,0.06,,,,,,,0.48,65386250,40725,47.79 L,262450,-95.54
ADANIENSOL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,678.8",,,,,,,,,,,,,,,0.96,,0.05,,,,,,,16,19057275,8775,1.47 Cr,64125,-95.53
NTPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,347.75,,,,,,,,,,,,,,,0.52,,-0.05,,,,,,,1.8,99562500,-51000,-1.77 Cr,189000,-95.52
MANAPPURAM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,372,,,,,,,,,,,,,,,0.83,,0.31,,,,,,,3.05,52773000,165000,6.14 Cr,501000,-95.51
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,355.85,,,,,,,,,,,,,,,0.28,,0.03,,,,,,,1,86347500,30000,1.07 Cr,315000,-95.5
LT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,971.1",,,,,,,,,,,,,,,0.51,,0.09,,,,,,,20.1,11907875,10325,4.10 Cr,69300,-95.5
ONGC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,240.03,,,,,,,,,,,,,,,-0.89,,0.15,,,,,,,-2.15,55359000,83250,2.00 Cr,447750,-95.4
GAIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,175.21,,,,,,,,,,,,,,,0.33,,0.08,,,,,,,0.57,79509350,63900,1.12 Cr,241400,-95.39
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,835.1,,,,,,,,,,,,,,,0.41,,-0.04,,,,,,,3.45,12387000,-5000,-41.76 L,45000,-95.39
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,626.1,,,,,,,,,,,,,,,1.52,,-0.08,,,,,,,9.35,10716000,-8550,-53.53 L,102600,-95.38
INDUSINDBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,012.4",,,,,,,,,,,,,,,-0.15,,-0.01,,,,,,,-1.5,34185200,-2800,-28.35 L,91700,-95.36
RVNL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,223.5,,,,,,,,,,,,,,,0.02,,0.13,,,,,,,0.04,34950300,46200,1.03 Cr,115500,-95.33
LUPIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,433.9",,,,,,,,,,,,,,,-0.04,,0.18,,,,,,,-0.9,5827175,10200,2.48 Cr,31875,-95.25
SBILIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,890.8",,,,,,,,,,,,,,,0.49,,0.23,,,,,,,9.2,6473250,14625,2.77 Cr,27750,-95.25
YESBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,22.63,,,,,,,,,,,,,,,0.13,,0.03,,,,,,,0.03,1194582100,373200,84.46 L,3576500,-95.16
ZYDUSLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,130.5",,,,,,,,,,,,,,,0.78,,0.05,,,,,,,8.8,9792000,4500,50.87 L,27900,-95.09
ADANIENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,3060,,,,,,,,,,,,,,,0.04,,-0.14,,,,,,,1.1,15792063,-21630,-6.62 Cr,74160,-95.03
JSWSTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,284.7",,,,,,,,,,,,,,,0.58,,0.03,,,,,,,7.4,39265425,10125,1.30 Cr,67500,-95.02
MCX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2693,,,,,,,,,,,,,,,0.22,,0.23,,,,,,,5.9,7147125,16650,4.48 Cr,50400,-94.99
MFSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1522,,,,,,,,,,,,,,,0.47,,0.01,,,,,,,7.1,9605600,800,12.18 L,19200,-94.87
NIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"24,426.4",,,,,,,,,,,,,,,0.28,,0.1,,,,,,,68.4,13193310,13650,33.34 Cr,133835,-94.81
KOTAKBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,391.2,,,,,,,,,,,,,,,0.14,,0,,,,,,,0.55,178122000,-6000,-23.47 L,304000,-94.8
RELIANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,302.3",,,,,,,,,,,,,,,0.41,,-0.02,,,,,,,5.3,103974500,-18000,-2.34 Cr,609000,-94.63
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,097.2",,,,,,,,,,,,,,,-0.29,,0.07,,,,,,,-3.2,15588100,11550,1.27 Cr,49500,-94.56
JIOFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,249.07,,,,,,,,,,,,,,,0.54,,0.09,,,,,,,1.33,173754300,157450,3.92 Cr,1071600,-94.49
IOC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,139.3,,,,,,,,,,,,,,,0.11,,0.01,,,,,,,0.16,144733875,9750,13.58 L,541125,-94.45
INDIGO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"5,278.5",,,,,,,,,,,,,,,0.67,,0.03,,,,,,,35,5583900,1650,87.10 L,26850,-94.29
DRREDDY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,153.2",,,,,,,,,,,,,,,0.35,,0.08,,,,,,,4,13772500,11250,1.30 Cr,82500,-94.21
CIPLA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,480.3",,,,,,,,,,,,,,,0.49,,0.08,,,,,,,7.2,9729100,8075,1.20 Cr,29750,-94.2
MUTHOOTFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,3052,,,,,,,,,,,,,,,0.86,,0.12,,,,,,,25.9,7187125,8800,2.69 Cr,54450,-93.78
APOLLOHOSP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"9,042.5",,,,,,,,,,,,,,,0.46,,0.14,,,,,,,41.5,1910250,2625,2.37 Cr,12500,-93.64
SHREECEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,26230,,,,,,,,,,,,,,,-0.25,,0.22,,,,,,,-65,327050,725,1.90 Cr,1625,-93.63
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2575,,,,,,,,,,,,,,,0.87,,-0.04,,,,,,,22.1,6131700,-2700,-69.53 L,28200,-93.59
UPL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,606.9,,,,,,,,,,,,,,,0.14,,0.03,,,,,,,0.85,30438720,9485,57.56 L,59620,-93.58
DMART,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,929.8",,,,,,,,,,,,,,,1.25,,0.12,,,,,,,48.4,5094750,6000,2.36 Cr,61350,-93.51
SOLARINDS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,18386,,,,,,,,,,,,,,,1.25,,-0.02,,,,,,,227,801950,-150,-27.58 L,4000,-93.44
SAIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,171.18,,,,,,,,,,,,,,,1.07,,0.09,,,,,,,1.81,180564600,155100,2.66 Cr,775500,-93.4
SUNPHARMA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,019.5",,,,,,,,,,,,,,,0.62,,0.11,,,,,,,12.4,13939800,14700,2.97 Cr,75250,-93.15
GLENMARK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,234.5",,,,,,,,,,,,,,,1.62,,0.03,,,,,,,35.6,11551125,3375,75.41 L,87750,-93.1
LODHA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1222,,,,,,,,,,,,,,,-0.43,,0.01,,,,,,,-5.3,13592500,1875,22.91 L,156875,-93.1
PIIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,765.2",,,,,,,,,,,,,,,-0.22,,0.11,,,,,,,-6.2,2751350,2975,82.26 L,14350,-92.93
TVSMOTOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"4,252.3",,,,,,,,,,,,,,,0.78,,0.66,,,,,,,32.8,10217375,66675,28.35 Cr,156450,-92.77
WIPRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,181.54,,,,,,,,,,,,,,,-2.97,,0.62,,,,,,,-5.55,236550000,1449000,26.31 Cr,3948000,-92.57
MOTHERSON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,148.3,,,,,,,,,,,,,,,0.8,,0.05,,,,,,,1.17,124924950,67650,1.00 Cr,867150,-92.43
HAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"4,624.8",,,,,,,,,,,,,,,0.83,,-0.02,,,,,,,38,5060550,-1200,-55.50 L,25050,-92.14
CANBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,125.8,,,,,,,,,,,,,,,0.7,,0.02,,,,,,,0.88,401827500,87750,1.10 Cr,1032750,-92.05
HDFCBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,758,,,,,,,,,,,,,,,0.15,,0.09,,,,,,,1.15,294187400,252200,19.12 Cr,1283100,-92.05
SENSEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,78282.45,,,,,,,,,,,,,,,0.22,,2.36,,,,,,,172.45,32920,760,5.95 Cr,1520,-91.99
ADANIPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,212.06,,,,,,,,,,,,,,,1.11,,-0.19,,,,,,,2.33,154549250,-294650,-6.25 Cr,901700,-91.95
HINDZINC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,541.25,,,,,,,,,,,,,,,0.4,,0.04,,,,,,,2.15,29034950,11025,59.67 L,188650,-91.45
M&M,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,346.3",,,,,,,,,,,,,,,1.48,,1.36,,,,,,,48.9,13717800,184000,61.57 Cr,744000,-91.43
PNBHOUSING,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1038,,,,,,,,,,,,,,,0.82,,0.6,,,,,,,8.4,7072650,42250,4.39 Cr,137800,-91.29
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,85.31,,,,,,,,,,,,,,,0.65,,0.17,,,,,,,0.55,352505650,602875,5.14 Cr,2235275,-91.09
VMM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,108.6,,,,,,,,,,,,,,,0.13,,0.17,,,,,,,0.14,42723650,72750,79.01 L,223100,-90.98
AMBUJACEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,440.7,,,,,,,,,,,,,,,1.08,,0.09,,,,,,,4.7,78907200,73200,3.23 Cr,468000,-90.96
TATAELXSI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,3605,,,,,,,,,,,,,,,-1.96,,0.19,,,,,,,-72,2530375,4750,1.71 Cr,35000,-90.84
BEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,389.2,,,,,,,,,,,,,,,0.58,,0.02,,,,,,,2.25,101098050,21375,83.19 L,692550,-90.83
BANKINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,138.31,,,,,,,,,,,,,,,0.52,,-0.03,,,,,,,0.72,98774000,-26000,-35.96 L,514800,-90.82
BAJAJ-AUTO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"11,512.5",,,,,,,,,,,,,,,0.15,,0.12,,,,,,,17.5,1942500,2250,2.59 Cr,23475,-90.67
VEDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,266.95,,,,,,,,,,,,,,,-0.35,,0.19,,,,,,,-0.95,49590300,94300,2.52 Cr,732550,-90.5
LAURUSLABS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,798.4",,,,,,,,,,,,,,,0.77,,0.24,,,,,,,13.8,16495950,39950,7.18 Cr,195500,-90.32
ICICIBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,436.3",,,,,,,,,,,,,,,0.55,,0.15,,,,,,,7.8,105735000,156800,22.52 Cr,715400,-90.28
GRASIM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,131.5",,,,,,,,,,,,,,,0.61,,-0.08,,,,,,,19,11942250,-9750,-3.05 Cr,30500,-90.03
PNB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,112.46,,,,,,,,,,,,,,,0.42,,0.03,,,,,,,0.47,290816000,88000,98.96 L,1584000,-89.85
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,14167,,,,,,,,,,,,,,,0.69,,1.01,,,,,,,97,2122200,21250,30.10 Cr,63350,-89.8
BANKNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,57520,,,,,,,,,,,,,,,0.39,,-0.95,,,,,,,225.4,2107410,-20250,-116.48 Cr,59700,-89.62
TMPV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,337,,,,,,,,,,,,,,,0.46,,0.18,,,,,,,1.55,77502400,139200,4.69 Cr,628800,-89.57
CHOLAFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,813.8",,,,,,,,,,,,,,,1.96,,-0.05,,,,,,,34.9,12653125,-6250,-1.13 Cr,153125,-89.53
ASHOKLEY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,161.5,,,,,,,,,,,,,,,1.43,,0.27,,,,,,,2.27,148150000,405000,6.54 Cr,2470000,-89.02
POLYCAB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,9060,,,,,,,,,,,,,,,1.27,,-0.54,,,,,,,113.5,2339750,-12625,-11.44 Cr,44750,-89.02
AXISBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,244.1",,,,,,,,,,,,,,,0.75,,-0.01,,,,,,,9.3,79461250,-7500,-93.31 L,471875,-88.55
KEI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"4,929.5",,,,,,,,,,,,,,,2.38,,0.15,,,,,,,114.5,1998150,2975,1.47 Cr,33775,-88.42
LTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"4,325.9",,,,,,,,,,,,,,,-2.95,,0.39,,,,,,,-131.5,2768550,10800,4.67 Cr,55950,-88.4
SBIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,034.7",,,,,,,,,,,,,,,0.57,,0.03,,,,,,,5.9,80345250,27750,2.87 Cr,656250,-88.32
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,111.3",,,,,,,,,,,,,,,1.21,,-0.02,,,,,,,13.3,12761875,-2500,-27.78 L,136250,-88.04
OFSS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,11005,,,,,,,,,,,,,,,-1.64,,0.35,,,,,,,-184,1310900,4600,5.06 Cr,25500,-87.48
MAZDOCK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,2332,,,,,,,,,,,,,,,0.73,,1.53,,,,,,,17,5184900,78300,18.26 Cr,173250,-87.14
LTF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,310,,,,,,,,,,,,,,,1.34,,0.04,,,,,,,4.1,49668750,18000,55.80 L,549000,-86.51
GODFRYPHLP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,170.1",,,,,,,,,,,,,,,2.79,,-0.38,,,,,,,58.9,1808950,-6875,-1.49 Cr,58850,-86.49
TECHM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,625.2",,,,,,,,,,,,,,,-2.1,,0.03,,,,,,,-34.8,18223800,5400,87.76 L,477000,-86.33
NAUKRI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1216.35,,,,,,,,,,,,,,,-2.53,,0.23,,,,,,,-31.6,14454000,33000,4.01 Cr,143550,-86.23
HINDALCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,984.95,,,,,,,,,,,,,,,1.13,,0.42,,,,,,,11.05,51991100,218400,21.51 Cr,972300,-85.95
INFY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,1117,,,,,,,,,,,,,,,-3.42,,0.75,,,,,,,-39.5,89247600,665600,74.35 Cr,2301200,-85.79
FINNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"26,534.2",,,,,,,,,,,,,,,0.73,,0.41,,,,,,,193.4,29280,120,31.84 L,1080,-84.75
IEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,133.46,,,,,,,,,,,,,,,0.94,,0.05,,,,,,,1.24,71083350,34800,46.44 L,691650,-84.56
SHRIRAMFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,045.7",,,,,,,,,,,,,,,1.54,,0.21,,,,,,,15.9,27115275,56100,5.87 Cr,425700,-84.55
NYKAA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,337.2,,,,,,,,,,,,,,,0.81,,0.49,,,,,,,2.7,43996875,215625,7.27 Cr,575000,-83.76
DIVISLAB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,8085,,,,,,,,,,,,,,,2.88,,0.9,,,,,,,226.5,3552800,31800,25.71 Cr,103100,-83.5
MPHASIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,265.7",,,,,,,,,,,,,,,-3.51,,1.5,,,,,,,-82.3,4012250,59400,13.46 Cr,179300,-83.47
TCS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"2,355.2",,,,,,,,,,,,,,,-3.5,,1.08,,,,,,,-85.5,32424750,347175,81.77 Cr,963450,-82.69
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"4,364.2",,,,,,,,,,,,,,,3.52,,1.09,,,,,,,148.3,3147625,33875,14.78 Cr,186125,-82.01
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,714.8",,,,,,,,,,,,,,,-1.69,,1.18,,,,,,,-29.5,14072825,164350,28.18 Cr,594700,-81.13
NATIONALUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,356.3,,,,,,,,,,,,,,,1.83,,0.08,,,,,,,6.4,45271875,35625,1.27 Cr,1473750,-81.01
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,380.35,,,,,,,,,,,,,,,0.65,,0.18,,,,,,,2.45,63273650,111650,4.25 Cr,569850,-80.57
HCLTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"1,310.9",,,,,,,,,,,,,,,-3.45,,0.66,,,,,,,-46.9,27480400,179200,23.49 Cr,680800,-80.5
BHEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,412,,,,,,,,,,,,,,,1.69,,-0.25,,,,,,,6.85,80332875,-199500,-8.22 Cr,1165500,-80.12
SIEMENS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,"3,689.6",,,,,,,,,,,,,,,1.53,,0.14,,,,,,,55.5,3673775,5250,1.94 Cr,60200,-79.23
