Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
LAURUSLABS,,,,,,-4.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1808.0,-0.27,19307.0,46.0,0.24,0.89,1800.0,1659.0,41.0,831.0,-16.0,0.44,SB,,,,,,,,,,,,,,,,,
BHEL,,,,,,2.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,411.6,0.61,30595.0,6.0,0.02,0.6,410.0,1537.0,-22.0,650.0,-1.0,0.39,LB,,,,,,,,,,,,,,,,,
MAZDOCK,,,,,,19.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2406.8,0.81,22349.0,-14.0,-0.06,0.66,2400.0,1706.0,-83.0,911.0,-26.0,0.28,SC,,,,,,,,,,,,,,,,,
BLUESTARCO,,,,,,25.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1704.0,1.52,9593.0,1.0,0.01,1.04,1700.0,250.0,1.0,90.0,0.0,0.24,LB,,,,,,,,,,,,,,,,,
BANKINDIA,,,,,,1.94,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,140.28,1.4,18851.0,-40.0,-0.21,0.83,140.0,1378.0,-57.0,1011.0,1.0,0.2,SC,,,,,,,,,,,,,,,,,
IRFC,,,,,,1.11,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,90.17,1.25,15908.0,-44.0,-0.28,0.68,90.0,3117.0,-141.0,2378.0,-6.0,0.19,SC,,,,,,,,,,,,,,,,,
OBEROIRLTY,,,,,,6.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1842.5,0.34,15481.0,9.0,0.06,0.52,1840.0,914.0,0.0,418.0,0.0,0.14,LB,,,,,,,,,,,,,,,,,
PGEL,,,,,,5.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,620.85,0.88,11392.0,13.0,0.11,0.92,620.0,1006.0,10.0,223.0,3.0,0.14,LB,,,,,,,,,,,,,,,,,
BAJAJ-AUTO,,,,,,-43.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,11503.0,-0.37,25812.0,82.0,0.32,1.55,11500.0,1918.0,28.0,1143.0,-17.0,0.03,SB,,,,,,,,,,,,,,,,,
IREDA,,,,,,2.52,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,120.0,2.15,14477.0,-89.0,-0.61,1.01,120.0,1019.0,37.0,927.0,-6.0,0.0,SC,,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,2.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,519.95,0.54,20127.0,10.0,0.05,0.72,520.0,775.0,-34.0,203.0,0.0,-0.01,LB,,,,,,,,,,,,,,,,,
ITC,,,,,,8.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,289.8,2.84,91015.0,-774.0,-0.84,0.7,290.0,8128.0,-520.0,3157.0,212.0,-0.07,SC,,,,,,,,,,,,,,,,,
YESBANK,,,,,,0.15,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,22.98,0.66,38163.0,-12.0,-0.03,0.63,23.0,2179.0,23.0,2235.0,-9.0,-0.09,SC,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,7.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,399.6,1.99,21932.0,-29.0,-0.13,0.77,400.0,1905.0,26.0,698.0,-2.0,-0.1,SC,,,,,,,,,,,,,,,,,
LT,,,,,,40.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3994.5,1.02,66746.0,4.0,0.01,0.82,4000.0,6833.0,-559.0,2862.0,-22.0,-0.14,LB,,,,,,,,,,,,,,,,,
UNOMINDA,,,,,,11.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1198.2,0.95,8079.0,-25.0,-0.31,0.85,1200.0,787.0,-44.0,0.0,,-0.15,SC,,,,,,,,,,,,,,,,,
SUPREMEIND,,,,,,11.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3492.0,0.32,13077.0,1.0,0.01,0.75,3500.0,1033.0,31.0,440.0,0.0,-0.23,LB,,,,,,,,,,,,,,,,,
OIL,,,,,,-1.15,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,458.9,-0.25,11440.0,8.0,0.07,0.56,460.0,412.0,4.0,97.0,0.0,-0.24,SB,,,,,,,,,,,,,,,,,
AMBER,,,,,,5.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,7481.0,0.07,12309.0,5.0,0.04,1.16,7500.0,1741.0,0.0,848.0,4.0,-0.25,LB,,,,,,,,,,,,,,,,,
NYKAA,,,,,,4.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,339.15,1.34,14394.0,116.0,0.81,0.66,340.0,358.0,-8.0,68.0,2.0,-0.25,LB,,,,,,,,,,,,,,,,,
FEDERALBNK,,,,,,0.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,359.0,0.03,34378.0,10.0,0.03,0.97,360.0,1076.0,5.0,679.0,6.0,-0.28,LB,,,,,,,,,,,,,,,,,
KPITTECH,,,,,,4.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,598.0,0.69,17975.0,-62.0,-0.34,0.54,600.0,4141.0,-181.0,2311.0,-63.0,-0.33,SC,,,,,,,,,,,,,,,,,
NHPC,,,,,,0.86,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,79.72,1.09,17062.0,-4.0,-0.02,0.79,80.0,1268.0,74.0,349.0,0.0,-0.35,SC,,,,,,,,,,,,,,,,,
INDHOTEL,,,,,,5.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,747.0,0.74,20918.0,30.0,0.14,0.66,750.0,866.0,-41.0,312.0,-2.0,-0.4,LB,,,,,,,,,,,,,,,,,
IOC,,,,,,4.79,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,144.39,3.43,30170.0,-33.0,-0.11,0.87,145.0,1273.0,71.0,377.0,24.0,-0.42,SC,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,324.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,57750.0,0.57,71079.0,572.0,0.81,0.86,58000.0,71919.0,137.0,44177.0,327.0,-0.43,LB,,,,,,,,,,,,,,,,,
SBILIFE,,,,,,4.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1889.9,0.21,17077.0,20.0,0.12,0.69,1900.0,509.0,-4.0,231.0,3.0,-0.53,LB,,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,11.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1441.6,0.79,151034.0,-226.0,-0.15,0.7,1450.0,3870.0,-138.0,1284.0,-46.0,-0.58,SC,,,,,,,,,,,,,,,,,
TATACONSUM,,,,,,4.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1093.6,0.45,28420.0,-3.0,-0.01,0.62,1100.0,1102.0,-9.0,814.0,-13.0,-0.58,SC,,,,,,,,,,,,,,,,,
JIOFIN,,,,,,1.11,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,258.45,0.43,75547.0,325.0,0.43,0.65,260.0,6805.0,378.0,981.0,32.0,-0.6,LB,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,30.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2781.7,1.09,29936.0,20.0,0.07,0.62,2800.0,4126.0,-342.0,1026.0,1.0,-0.65,LB,,,,,,,,,,,,,,,,,
LICI,,,,,,4.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,427.2,0.97,13260.0,-12.0,-0.09,0.66,430.0,1320.0,8.0,0.0,,-0.65,SC,,,,,,,,,,,,,,,,,
TIINDIA,,,,,,13.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2779.9,0.48,10975.0,13.0,0.12,0.8,2800.0,340.0,9.0,0.0,,-0.72,LB,,,,,,,,,,,,,,,,,
EICHERMOT,,,,,,77.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,7937.0,0.98,39921.0,158.0,0.4,0.8,8000.0,3374.0,-25.0,546.0,26.0,-0.79,LB,,,,,,,,,,,,,,,,,
VEDL,,,,,,2.35,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,267.85,0.89,43171.0,-27.0,-0.06,0.6,270.0,3864.0,-155.0,1587.0,1.0,-0.8,SC,,,,,,,,,,,,,,,,,
HINDZINC,,,,,,4.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,545.3,0.74,23902.0,-18.0,-0.08,0.68,550.0,2504.0,-47.0,758.0,1.0,-0.85,SC,,,,,,,,,,,,,,,,,
HEROMOTOCO,,,,,,51.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,5452.5,0.95,30910.0,187.0,0.61,0.87,5500.0,1796.0,-109.0,359.0,-1.0,-0.86,LB,,,,,,,,,,,,,,,,,
MOTHERSON,,,,,,2.07,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,153.67,1.37,20551.0,51.0,0.25,0.62,155.0,1519.0,162.0,54.0,5.0,-0.86,LB,,,,,,,,,,,,,,,,,
MAXHEALTH,,,,,,6.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1110.0,0.54,18536.0,81.0,0.44,0.75,1120.0,559.0,9.0,226.0,-1.0,-0.89,LB,,,,,,,,,,,,,,,,,
BSE,,,,,,8.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3663.0,0.23,42351.0,411.0,0.98,0.84,3700.0,3938.0,197.0,1899.0,-8.0,-1.0,LB,,,,,,,,,,,,,,,,,
PNB,,,,,,0.47,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,113.72,0.42,36352.0,20.0,0.06,0.87,115.0,1437.0,163.0,310.0,0.0,-1.11,LB,,,,,,,,,,,,,,,,,
ETERNAL,,,,,,2.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,306.5,0.79,64572.0,66.0,0.1,0.62,310.0,3326.0,39.0,1058.0,24.0,-1.13,LB,,,,,,,,,,,,,,,,,
SBIN,,,,,,5.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1038.0,0.52,107916.0,21.0,0.02,0.95,1050.0,5008.0,33.0,2348.0,-16.0,-1.14,LB,,,,,,,,,,,,,,,,,
SIEMENS,,,,,,28.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3756.3,0.76,20628.0,-11.0,-0.05,0.9,3800.0,1139.0,5.0,236.0,-1.0,-1.15,SC,,,,,,,,,,,,,,,,,
HINDALCO,,,,,,8.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,988.0,0.88,74957.0,252.0,0.34,0.76,1000.0,3470.0,-73.0,832.0,2.0,-1.2,LB,,,,,,,,,,,,,,,,,
AUROPHARMA,,,,,,-4.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1579.5,-0.31,18108.0,29.0,0.16,0.67,1600.0,1250.0,19.0,0.0,,-1.28,SB,,,,,,,,,,,,,,,,,
TORNTPHARM,,,,,,-15.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,5130.0,-0.3,30373.0,-38.0,-0.12,0.72,5200.0,1110.0,82.0,135.0,-7.0,-1.35,LU,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,-4.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1972.4,-0.21,115078.0,150.0,0.13,0.79,2000.0,3752.0,119.0,709.0,53.0,-1.38,SB,,,,,,,,,,,,,,,,,
NESTLEIND,,,,,,6.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1517.9,0.4,16881.0,19.0,0.11,0.57,1540.0,1266.0,2.0,0.0,,-1.44,LB,,,,,,,,,,,,,,,,,
VMM,,,,,,0.72,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,108.4,0.67,9208.0,-4.0,-0.04,0.56,110.0,664.0,0.0,0.0,,-1.45,SC,,,,,,,,,,,,,,,,,
NTPC,,,,,,1.75,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,349.8,0.5,65907.0,9.0,0.01,0.73,355.0,2824.0,-9.0,0.0,,-1.46,LB,,,,,,,,,,,,,,,,,
POWERGRID,,,,,,1.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,285.7,0.49,23236.0,-6.0,-0.03,0.89,290.0,2128.0,3.0,954.0,1.0,-1.48,SC,,,,,,,,,,,,,,,,,
KOTAKBANK,,,,,,2.35,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,393.55,0.6,88062.0,9.0,0.01,0.64,400.0,3546.0,-80.0,600.0,-14.0,-1.61,LB,,,,,,,,,,,,,,,,,
VOLTAS,,,,,,9.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1338.1,0.71,18840.0,55.0,0.29,1.22,1360.0,571.0,2.0,0.0,,-1.61,LB,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,2.01,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,245.91,0.82,43858.0,31.0,0.07,1.01,250.0,3415.0,-2.0,1429.0,0.0,-1.64,LB,,,,,,,,,,,,,,,,,
CGPOWER,,,,,,-2.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,865.55,-0.28,23419.0,63.0,0.27,0.53,880.0,1690.0,-29.0,335.0,9.0,-1.64,SB,,,,,,,,,,,,,,,,,
DMART,,,,,,9.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3933.4,0.25,33691.0,37.0,0.11,0.73,4000.0,1580.0,11.0,0.0,,-1.67,LB,,,,,,,,,,,,,,,,,
BOSCHLTD,,,,,,265.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,41295.0,0.65,8380.0,-2.0,-0.02,1.29,42000.0,372.0,-14.0,0.0,,-1.68,SC,,,,,,,,,,,,,,,,,
GODREJCP,,,,,,12.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1081.4,1.13,21265.0,136.0,0.64,0.53,1100.0,494.0,6.0,0.0,,-1.69,LB,,,,,,,,,,,,,,,,,
ADANIENSOL,,,,,,20.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1669.4,1.22,28378.0,56.0,0.2,0.58,1700.0,1441.0,-3.0,605.0,-7.0,-1.8,LB,,,,,,,,,,,,,,,,,
LTM,,,,,,37.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,4418.4,0.86,16657.0,-2.0,-0.01,0.86,4500.0,965.0,-15.0,205.0,-1.0,-1.81,SC,,,,,,,,,,,,,,,,,
SUNPHARMA,,,,,,-32.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1960.9,-1.64,39084.0,87.0,0.22,0.62,2000.0,3768.0,401.0,1211.0,-350.0,-1.96,SB,,,,,,,,,,,,,,,,,
CIPLA,,,,,,-6.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1469.7,-0.41,22047.0,24.0,0.11,0.75,1500.0,1824.0,-18.0,350.0,0.0,-2.02,SB,,,,,,,,,,,,,,,,,
HAVELLS,,,,,,9.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1273.0,0.76,18984.0,-36.0,-0.19,0.66,1300.0,807.0,-15.0,88.0,-1.0,-2.08,SC,,,,,,,,,,,,,,,,,
BAJFINANCE,,,,,,29.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,1174.0,2.55,80793.0,664.0,0.83,1.12,1200.0,3807.0,-209.0,447.0,67.0,-2.17,LB,,,,,,,,,,,,,,,,,
MPHASIS,,,,,,6.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2347.5,0.26,14165.0,30.0,0.21,0.73,2400.0,855.0,23.0,366.0,-5.0,-2.19,LB,,,,,,,,,,,,,,,,,
SHREECEM,,,,,,820.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,26380.0,3.21,14275.0,-33.0,-0.23,0.72,27000.0,441.0,-185.0,145.0,3.0,-2.3,SC,,,,,,,,,,,,,,,,,
GRASIM,,,,,,13.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,3118.0,0.43,47067.0,15.0,0.03,0.59,3200.0,896.0,3.0,0.0,,-2.56,LB,,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,1.99,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,214.35,0.94,43607.0,37.0,0.08,0.7,220.0,2044.0,18.0,998.0,9.0,-2.57,LB,,,,,,,,,,,,,,,,,
SOLARINDS,,,,,,2.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,18498.0,0.01,16056.0,21.0,0.13,0.77,19000.0,714.0,4.0,0.0,,-2.64,LB,,,,,,,,,,,,,,,,,
HDFCAMC,,,,,,0.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,2627.0,0.0,19782.0,28.0,0.14,0.81,2700.0,856.0,5.0,429.0,0.0,-2.7,-,,,,,,,,,,,,,,,,,
BRITANNIA,,,,,,13.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,5439.5,0.25,15621.0,-12.0,-0.08,0.6,5600.0,1777.0,-11.0,0.0,,-2.87,SC,,,,,,,,,,,,,,,,,
PFC,,,,,,1.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,427.3,0.38,39144.0,23.0,0.06,0.73,440.0,1339.0,5.0,175.0,0.0,-2.89,LB,,,,,,,,,,,,,,,,,
MARICO,,,,,,-1.65,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,873.6,-0.19,13021.0,52.0,0.4,0.68,900.0,807.0,-1.0,0.0,,-2.93,SB,,,,,,,,,,,,,,,,,
GMRAIRPORT,,,,,,0.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_3_8_2026 (1).xlsx,106.76,0.9,18414.0,11.0,0.06,1.01,110.0,931.0,-1.0,0.0,,-2.95,LB,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,AIR TRANSPORT SERVICE,1 / 0 / 0,2.86,-70.27,0.19,6.88,LB,774.0,276.0,-498.0,-2.04,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,TOBACCO PRODUCTS,2 / 0 / 0,2.78,-71.96,-0.34,9.63,SC,-1136.0,77.0,1213.0,1.83,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,REFINERIES,4 / 0 / 0,1.94,-64.44,0.04,6.59,LB,-57.0,-132.0,-75.0,0.0,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,1 / 0 / 0,1.62,-90.85,-0.17,4.79,SC,-67.0,-12.0,55.0,0.72,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,CEMENT,4 / 0 / 0,1.44,-93.35,-0.04,6.53,SC,-121.0,32.0,153.0,2.69,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,AUTOMOBILE,8 / 2 / 0,1.4,-88.5,0.56,5.97,LB,24.0,33.0,10.0,0.3,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,TRADING,2 / 0 / 0,1.32,-91.22,0,3.01,SC,-149.0,4.0,153.0,0.74,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,INFRASTRUCTURE DEVELOPERS & OPERATORS,2 / 0 / 0,1.15,-89.64,-0.17,12.28,SC,-625.0,-22.0,603.0,1.42,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,2 / 0 / 0,1.11,-91.51,-0.06,1.71,SC,-1.0,13.0,14.0,0.19,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,PAINTS/VARNISH,1 / 0 / 0,1.09,-88.06,0.07,15.68,LB,-565.0,132.0,697.0,1.93,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,STEEL,4 / 0 / 0,1.05,-88.9,0.34,8.71,LB,-77.0,26.0,102.0,0.53,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,AGRO CHEMICALS,2 / 0 / 0,0.98,-85.6,0.2,1.84,LB,56.0,17.0,-39.0,-0.51,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,POWER GENERATION & DISTRIBUTION,8 / 0 / 0,0.95,-90.09,-0.02,9.78,SC,1.0,10.0,9.0,0.19,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,CHEMICALS,2 / 0 / 0,0.93,-94.79,-0.03,4.72,SC,-7.0,8.0,-32.0,-0.16,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,NON FERROUS METALS,4 / 0 / 0,0.92,-90.11,0.17,4.88,LB,84.0,12.0,-72.0,-0.73,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,AUTO ANCILLARIES,4 / 0 / 0,0.9,-93.72,0.13,1.36,LB,58.0,5.0,-29.0,-0.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,MISCELLANEOUS,2 / 0 / 0,0.87,-95.8,0.05,3.69,LB,-8.0,2.0,10.0,0.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,CAPITAL GOODS - ELECTRICAL EQUIPMENT,6 / 3 / 0,0.8,-90.03,0.13,3.65,LB,4.0,-42.0,-46.0,-0.32,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,HOTELS & RESTAURANTS,1 / 0 / 0,0.74,-95.57,0.11,18.72,LB,-26.0,5.0,31.0,0.47,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,NIFTY,42 / 7 / 0,0.68,-89.98,0.15,10.62,LB,-43.0,49.0,94.0,0.2,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,CAPITAL GOODS-NON ELECTRICAL EQUIPMENT,2 / 1 / 0,0.67,-94.67,-0.04,7.25,SC,154.0,-9.0,-163.0,-1.97,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",2 / 0 / 0,0.66,-95.07,-0.24,7.42,SC,241.0,-22.0,-263.0,-0.93,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_3_8_2026.xlsx,,,,,,,,,,,,,,INSURANCE,5 / 0 / 0,0.66,-90.64,0.22,6.03,LB,-46.0,-3.0,44.0,0.62,,,,,,
