Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
DALBHARAT,7.03,1839.7,1845.0,1831.6,1845.0,25.6,1.41,1.05,3.77,66,0.56,0.0,0.0,3,0.42,1.0,0.15,-2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY,7.2,478.65,478.65,469.9,471.1,-3.6,-0.76,0.35,1.06,41,0.37,-0.01,-1.41,134,3.45,32.0,1.15,-102,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB,6.47,7466.0,7618.0,7466.0,7587.5,131.5,1.76,1.85,6.69,235,0.65,-0.02,-2.86,658,12.24,326.0,8.68,-332,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON,8.65,13789.0,13838.0,13740.0,13808.0,82,0.6,0.53,1.35,196,0.45,-0.02,-2.44,442,3.01,47.0,0.39,-395,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLF,7.49,670.0,672.0,665.25,666.0,-0.6,-0.09,0.2,0.59,176,0.35,0.01,1.47,247,4.62,175.0,4.78,-72,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMART,5.47,3850.0,3853.9,3815.5,3830.1,-8.2,-0.21,-0.98,-3.77,246,0.72,0.03,5.26,792,7.25,787.0,12.57,-5,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,5.1,1144.0,1144.0,1133.4,1134.4,-6.1,-0.53,0.58,2.56,154,0.71,-0.02,-2.63,410,3.7,125.0,1.49,-285,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EICHERMOT,6.34,7799.0,7855.0,7735.5,7822.5,37.5,0.48,0.64,2.25,38,0.1,-0.07,-6.25,774,7.93,149.0,1.36,-625,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETERNAL,7.16,309.45,315.9,308.7,312.05,2.8,0.91,0.95,2.98,1257,1.99,-0.03,-4.05,1301,9.11,532.0,5.04,-769,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERALBNK,4.67,359.0,359.65,357.2,357.9,0.25,0.07,0.19,0.9,48,0.14,0.01,1.18,71,1.55,91.0,2.34,20,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FINNIFTY,3.28,25923.0,26323.0,25923.0,26285.7,91.5,0.35,-0.57,-3.65,-2,-0.46,-0.12,-9.16,268,124.07,295.0,104.24,27,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOCIT,1.22,37502.0,37502.0,37000.0,37425.0,642,1.75,8.13,32.48,10,6.62,0.02,1.23,10,0.87,42.0,2.24,32,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,11.78,17259.0,17329.0,16863.0,16942.0,-313,-1.81,1.96,3.77,195,1.77,-0.12,-9.6,269,12.43,44.0,1.62,-225,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORTIS,6.19,954.9,962.6,952.15,962.15,10.85,1.14,1.18,4.6,48,0.41,0.02,1.77,12,1.52,29.0,3.24,17,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAIL,6.18,177.65,177.65,174.53,175.29,-0.99,-0.56,0.25,0.89,142,0.65,-0.04,-5.56,344,7.62,53.0,1.64,-291,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLENMARK,7.06,2196.0,2235.0,2196.0,2226.0,28.9,1.32,0.47,1.53,57,0.18,-0.05,-3.29,43,3.28,-1.0,-0.05,-44,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMRAIRPORT,6.74,108.5,108.9,108.01,108.01,-0.59,-0.54,0.51,1.68,18,0.1,0.0,0.0,18,0.72,24.0,1.55,6,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODFRYPHLP,7.9,1972.5,1992.3,1962.0,1966.0,-1.6,-0.08,0.55,1.53,92,1.13,0.01,1.92,105,2.35,109.0,4.72,4,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJCP,6.18,1077.9,1084.9,1070.3,1082.5,13.1,1.22,0.16,0.57,-10,-0.05,0.01,1.79,21,2.41,24.0,4.93,3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJPROP,7.58,2160.6,2167.0,2151.9,2152.9,2.7,0.13,0.14,0.4,139,0.59,-0.03,-5.36,293,7.82,55.0,2.61,-238,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASIM,5.34,3115.2,3150.0,3115.2,3130.2,10.4,0.33,0.09,0.4,2,0.0,-0.16,-22.54,443,31.42,24.0,2.39,-419,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVT&D,10.85,4141.0,4141.0,4054.9,4095.4,-39.4,-0.95,2.7,5.63,98,0.46,-0.02,-1.46,100,3.94,67.0,1.92,-33,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL,6.1,4610.0,4623.7,4580.0,4587.0,-17.4,-0.38,0.87,3.22,57,0.17,0.0,0.0,208,2.1,131.0,1.81,-77,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVELLS,5.48,1230.6,1242.7,1230.6,1236.0,1.5,0.12,0.34,1.36,34,0.18,-0.02,-2.67,61,2.16,-16.0,-0.75,-77,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH,6.08,1351.0,1355.7,1330.5,1344.2,17.7,1.33,0.3,1.09,98,0.14,-0.05,-5.95,563,5.71,32.0,0.39,-531,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCAMC,6.12,2565.1,2567.0,2545.1,2545.3,0.5,0.02,0.43,1.56,23,0.11,-0.01,-1.3,29,0.65,-8.0,-0.23,-37,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCBANK,4.96,746.95,752.55,744.85,751.0,10.9,1.47,-1.06,-4.45,556,0.12,0.01,1.85,-1378,-0.99,760.0,1.02,2138,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,4.95,563.0,563.4,560.4,561.5,1.1,0.2,-0.23,-1,171,0.46,-0.01,-1.59,293,3.24,74.0,1.3,-219,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEROMOTOCO,6.31,5218.0,5240.0,5190.6,5228.8,45.1,0.87,0.46,1.62,107,0.34,-0.07,-9.86,673,11.26,-22.0,-0.52,-695,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDALCO,6.39,949.5,949.85,943.4,944.15,1.85,0.2,-0.47,-1.57,-19,-0.03,-0.04,-4.35,497,7.02,147.0,2.25,-350,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDPETRO,6.29,402.1,402.1,394.4,397.2,-4.95,-1.23,0.5,1.78,106,0.52,0.01,1.09,56,1.71,80.0,2.64,24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDUNILVR,4.56,2053.2,2103.7,2053.1,2094.3,61.9,3.05,-1.86,-8.17,-1534,-2.63,0.03,4.92,-3161,-8.42,-894.0,-3.88,2267,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDZINC,6.09,532.65,532.65,529.35,530.3,1.8,0.34,0.13,0.47,-43,-0.19,0.01,1.45,-1,-0.01,119.0,2.15,120,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYUNDAI,7.09,2006.5,2006.5,1986.1,1986.1,-14.4,-0.72,0.91,2.9,-12,-0.08,-0.04,-4.94,169,6.77,32.0,1.59,-137,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIBANK,4.29,1443.0,1445.0,1423.6,1424.4,0.2,0.01,0.15,0.77,98,0.06,-0.01,-1.59,733,3.5,313.0,2.37,-420,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIGI,5.44,1686.4,1697.4,1686.4,1692.7,2.9,0.17,-0.05,-0.2,6,0.04,0.0,0.0,4,0.14,-6.0,-0.22,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIPRULI,5.54,513.0,515.25,511.5,513.05,0.35,0.07,-0.41,-1.56,52,0.25,0.01,1.41,16,0.73,31.0,2.0,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDEA,8.37,13.07,13.28,13.07,13.22,0.19,1.46,0.2,0.53,-48,-0.06,-0.01,-1.52,365,3.08,77.0,0.99,-288,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFCFIRSTB,5.92,86.5,86.5,85.79,85.79,-0.17,-0.2,-0.41,-1.49,4,0.01,-0.01,-1.59,161,1.64,27.0,0.44,-134,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,6.42,132.5,133.9,132.5,133.32,0.45,0.34,0.55,1.89,7,0.04,-0.01,-1.33,114,2.71,56.0,1.78,-58,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDHOTEL,4.53,739.0,742.0,736.5,741.0,3.35,0.45,0.21,1.01,22,0.1,-0.01,-1.18,25,1.12,1.0,0.05,-24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIANB,6.38,840.0,842.85,836.15,836.55,-0.65,-0.08,-0.63,-2.11,22,0.18,-0.03,-2.88,61,3.24,-6.0,-0.31,-67,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIGO,5.77,5275.0,5277.5,5222.5,5230.5,-60.5,-1.14,0.93,3.64,88,0.23,0.0,0.0,423,5.46,434.0,5.12,11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSINDBK,5.6,1004.35,1006.7,996.85,1001.9,5.75,0.58,0.18,0.7,28,0.06,0.0,0.0,82,1.09,11.0,0.17,-71,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTOWER,4.78,387.0,387.15,384.15,384.35,0.15,0.04,-1.71,-7.23,229,0.43,-0.05,-10.64,1061,15.08,78.0,2.34,-983,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFY,6.58,1148.0,1158.0,1133.6,1148.7,38.9,3.51,-0.34,-1.12,1073,0.45,0.02,1.9,2685,5.73,3530.0,7.15,845,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INOXWIND,8.75,77.0,78.3,77.0,77.51,1.2,1.57,0.08,0.2,93,0.56,-0.04,-5.0,374,12.55,148.0,6.18,-226,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOC,5.67,141.45,141.45,139.24,139.72,-1.06,-0.75,0.41,1.6,27,0.09,-0.01,-1.03,167,3.33,108.0,2.23,-59,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDA,7.29,118.01,119.0,117.06,117.91,0.51,0.43,1.16,3.57,33,0.23,0.0,0.0,116,3.04,104.0,2.94,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRFC,6.32,87.59,88.85,87.59,88.6,1.15,1.32,0.52,1.83,-71,-0.47,-0.02,-2.0,188,2.84,58.0,0.88,-130,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITC,4.69,286.5,290.25,285.1,289.65,3.9,1.36,-0.05,-0.23,-176,-0.19,0.05,6.33,-605,-2.28,766.0,3.63,1371,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JINDALSTEL,4.99,1060.4,1076.3,1060.4,1065.2,4.8,0.45,-0.12,-0.52,-4,-0.02,-0.01,-0.85,101,4,79.0,2.65,-22,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIOFIN,5.82,239.0,240.2,238.39,238.85,0.86,0.36,0.1,0.38,-100,-0.14,0.0,0.0,331,1.85,173.0,1.42,-158,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWENERGY,5.74,555.0,555.0,547.65,550.0,2.1,0.38,-0.93,-3.39,19,0.08,0.02,2.47,-7,-0.22,66.0,2.6,73,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWSTEEL,5.12,1245.0,1267.1,1245.0,1257.0,4.7,0.38,0.02,0.09,47,0.08,0.01,1.61,7,0.27,24.0,1.51,17,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,7.17,436.0,441.8,435.3,439.45,4.5,1.03,0.42,1.29,60,0.44,-0.01,-1.05,11,0.33,-32.0,-1.02,-43,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,12.86,613.25,620.75,608.5,615.6,6.6,1.08,2.66,4.72,619,3.33,-0.06,-5.45,984,11.17,440.0,4.53,-544,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYNES,10.15,3287.0,3385.0,3270.7,3353.0,111.5,3.44,2.79,6.35,45,0.18,-0.18,-17.14,601,25.64,87.0,3.52,-514,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEI,8.36,4863.5,4897.0,4812.0,4812.0,-43,-0.89,-2.67,-7.13,10,0.09,-0.02,-2.67,35,3.4,6.0,0.78,-29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFINTECH,7.63,968.6,975.0,951.8,956.0,-7,-0.73,0.72,2.11,85,1.25,0.03,4.17,101,3.27,189.0,8.55,88,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTAKBANK,4.32,388.9,389.45,387.0,388.35,1.05,0.27,0.39,2.01,-10,-0.01,-0.01,-1.25,318,3.19,132.0,1.66,-186,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,10.43,608.6,634.45,608.0,632.65,29.9,4.96,4.46,10.25,768,5.12,0.01,1.47,646,9.44,484.0,10.36,-162,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS,5.48,1765.0,1789.0,1760.0,1786.9,22.8,1.29,1.13,4.7,175,0.87,0.0,0.0,555,5.59,441.0,5.59,-114,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICHSGFIN,6.57,544.0,544.0,540.15,540.5,1.7,0.32,0.77,2.63,28,0.12,-0.04,-3.92,74,2.58,-37.0,-1.26,-111,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICI,5.73,424.0,425.75,423.25,423.35,0.4,0.09,-0.66,-2.42,-3,-0.02,-0.01,-2.04,107,2.29,11.0,0.48,-96,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LODHA,7.83,1227.9,1246.7,1218.0,1220.0,-1.85,-0.15,-0.76,-2.07,6,0.03,0.04,6.35,32,0.53,223.0,5.82,191,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,4.58,3929.0,3990.0,3915.3,3971.5,120.3,3.12,-5.27,-20.11,-1580,-2.18,-0.17,-15.74,3123,12.87,-1256.0,-4.8,-4379,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTF,7.9,310.25,312.55,304.4,304.95,-4.4,-1.42,1.18,3.36,223,0.98,-0.01,-1.28,168,4.24,74.0,2.39,-94,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,7.54,4410.0,4516.9,4389.1,4428.6,91.9,2.12,-0.64,-1.86,180,0.93,0.04,5.63,34,1.05,155.0,6.77,121,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,6.23,2420.1,2440.0,2416.4,2428.5,18.1,0.75,1.45,5.65,193,1.53,0.03,3.95,-19,-0.92,43.0,2.74,62,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,6.16,3299.9,3329.8,3288.1,3313.9,27.1,0.82,0.31,1.11,167,0.22,-0.01,-1.06,457,3.09,317.0,2.28,-140,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,8.23,363.95,366.4,362.05,364.05,1.3,0.36,0.39,1.04,-2,-0.01,0.01,2.08,6,0.24,8.0,0.67,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,6.87,2649.6,2653.8,2626.3,2632.0,0.8,0.03,-0.77,-2.41,111,1.04,-0.16,-17.78,298,28.09,47.0,4.91,-251,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,5.77,885.5,885.5,877.05,877.5,-7.2,-0.81,-0.31,-1.16,223,1.92,0.01,2.56,789,43.76,332.0,47.43,-457,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,5.84,13726.0,13821.0,13631.0,13757.0,44,0.32,0.52,1.98,189,0.41,-0.01,-1.59,601,3.76,242.0,2.41,-359,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29 (1).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
